Category,Proportion,F1,DR,Enc F1,Enc DR
Ninguno,0.9751259648445477,0.9982065033996023,0.9982298092095826,0.9978938784651585,0.9990044469946923
Exploits,0.0060485506699007666,0.6986373165618448,0.616558741905643,0.6831022085259373,0.6151711378353376
Reconnaissance,0.0020506880855861525,0.7404637247569185,0.6753069577080492,0.5589660743134088,0.47203274215552526
DoS,0.0013176999840533122,0.0,0.0,0.008350730688935281,0.004246284501061571
Generic,0.008476923464292008,0.958120531154239,0.9287128712871288,0.9598221918276628,0.9264026402640264
Shellcode,0.0002350038188120557,0.0,0.0,0.0,0.0
 Fuzzers,0.005558959380708984,0.5338775510204081,0.4937091092098641,0.3311355311355311,0.22747861097131353
Worms,3.0774309606340626e-05,0.0,0.0,0.0,0.0
Backdoors,0.0005651282309528006,0.0,0.0,0.0,0.0
Analysis,0.0005903072115398066,0.0,0.0,0.0,0.0
 Reconnaissance ,0.0,0.0,0.0,0.0,0.0
Backdoor,0.0,0.0,0.0,0.0,0.0
 Fuzzers ,0.0,0.0,0.0,0.0,0.0
 Shellcode ,0.0,0.0,0.0,0.0,0.0
